Start Date,End Date,Category,Start,Stop,Miles,Purpose,Trip Time,avg MPH,Weekday,Month,Window
2016-06-05 23:52:00,2016-06-06 00:08:00,Business,Durham,Cary,9.9,Meeting,16,37.1,Sunday,June,Night
2016-06-06 15:36:00,2016-06-06 15:45:00,Business,Whitebridge,Hazelwood,3.0,Errand/Supplies,9,20.0,Monday,June,Afternoon
2016-06-06 16:16:00,2016-06-06 16:24:00,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies,8,18.0,Monday,June,Afternoon
2016-06-06 20:06:00,2016-06-06 20:20:00,Business,Cary,Apex,5.7,Meal/Entertain,14,24.4,Monday,June,Evening
2016-06-06 21:08:00,2016-06-06 21:37:00,Business,Apex,Cary,7.2,Meal/Entertain,29,14.9,Monday,June,Evening
2016-06-06 21:41:00,2016-06-06 22:00:00,Business,Cary,Durham,10.4,Meeting,19,32.8,Monday,June,Evening
2016-06-06 23:34:00,2016-06-06 23:48:00,Business,Durham,Cary,9.9,Meeting,14,42.4,Monday,June,Night
2016-06-07 21:42:00,2016-06-07 22:00:00,Business,Cary,Durham,10.4,Meeting,18,34.7,Tuesday,June,Evening
2016-06-07 23:41:00,2016-06-08 00:04:00,Business,Durham,Cary,9.9,Meeting,23,25.8,Tuesday,June,Night
2016-06-08 08:23:00,2016-06-08 08:53:00,Business,Cary,Morrisville,8.7,Meal/Entertain,30,17.4,Wednesday,June,Morning
2016-06-08 12:04:00,2016-06-08 13:01:00,Business,Jamaica,New York,22.3,Errand/Supplies,57,23.5,Wednesday,June,Midday
2016-06-08 13:12:00,2016-06-08 13:29:00,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,17,11.6,Wednesday,June,Midday
2016-06-08 14:31:00,2016-06-08 14:37:00,Business,Medical Centre,Tudor City,0.7,Errand/Supplies,6,7.0,Wednesday,June,Afternoon
2016-06-08 16:55:00,2016-06-08 17:11:00,Business,Rose Hill,Soho,2.5,Meal/Entertain,16,9.4,Wednesday,June,Afternoon
2016-06-08 17:16:00,2016-06-08 17:18:00,Business,Soho,Tribeca,0.5,Errand/Supplies,2,15.0,Wednesday,June,Afternoon
2016-06-08 17:59:00,2016-06-08 18:05:00,Business,Tribeca,Financial District,0.9,Errand/Supplies,6,9.0,Wednesday,June,Afternoon
2016-06-08 20:11:00,2016-06-08 20:25:00,Business,Financial District,Kips Bay,4.8,Errand/Supplies,14,20.6,Wednesday,June,Evening
2016-06-10 15:19:00,2016-06-10 16:28:00,Business,New York,Jamaica,16.3,Meeting,69,14.2,Friday,June,Afternoon
2016-06-10 21:47:00,2016-06-10 22:04:00,Business,Cary,Durham,10.4,Meeting,17,36.7,Friday,June,Evening
2016-06-10 23:53:00,2016-06-11 00:01:00,Business,Durham,Cary,9.9,Meeting,8,74.2,Friday,June,Night
2016-06-11 17:08:00,2016-06-11 17:16:00,Business,Cary,Morrisville,3.7,Errand/Supplies,8,27.8,Saturday,June,Afternoon
2016-06-11 17:34:00,2016-06-11 17:39:00,Business,Morrisville,Cary,4.6,Meal/Entertain,5,55.2,Saturday,June,Afternoon
2016-06-11 17:50:00,2016-06-11 17:56:00,Business,Westpark Place,Whitebridge,1.7,Not Provided,6,17.0,Saturday,June,Afternoon
2016-06-11 21:45:00,2016-06-11 22:04:00,Business,Cary,Durham,10.4,Meeting,19,32.8,Saturday,June,Evening
2016-06-11 23:39:00,2016-06-12 00:05:00,Business,Durham,Cary,9.9,Meeting,26,22.8,Saturday,June,Night
2016-06-12 19:53:00,2016-06-12 19:56:00,Business,Cary,Morrisville,2.5,Meal/Entertain,3,50.0,Sunday,June,Evening
2016-06-12 20:05:00,2016-06-12 20:16:00,Business,Morrisville,Cary,4.3,Errand/Supplies,11,23.5,Sunday,June,Evening
2016-06-12 21:58:00,2016-06-12 22:19:00,Business,Parkway,Whitebridge,2.8,Errand/Supplies,21,8.0,Sunday,June,Evening
2016-06-13 05:23:00,2016-06-13 05:42:00,Business,Cary,Morrisville,8.4,Meal/Entertain,19,26.5,Monday,June,Late
2016-06-13 14:17:00,2016-06-13 14:46:00,Business,Oakland,Emeryville,13.2,Meeting,29,27.3,Monday,June,Afternoon
2016-06-13 18:08:00,2016-06-13 18:47:00,Business,Emeryville,Berkeley,3.9,Meal/Entertain,39,6.0,Monday,June,Evening
2016-06-13 18:54:00,2016-06-13 19:23:00,Business,Berkeley,Oakland,5.1,Meal/Entertain,29,10.6,Monday,June,Evening
2016-06-13 20:00:00,2016-06-13 20:05:00,Business,Oakland,Unknown Location,5.2,Customer Visit,5,62.4,Monday,June,Evening
2016-06-14 12:03:00,2016-06-14 12:21:00,Business,Emeryville,San Francisco,9.8,Not Provided,18,32.7,Tuesday,June,Midday
2016-06-14 16:09:00,2016-06-14 16:39:00,Business,San Francisco,Emeryville,11.6,Meeting,30,23.2,Tuesday,June,Afternoon
2016-06-14 17:15:00,2016-06-14 17:24:00,Business,Emeryville,Oakland,5.1,Meeting,9,34.0,Tuesday,June,Afternoon
2016-06-14 17:27:00,2016-06-14 17:57:00,Business,Downtown,Bay Farm Island,9.3,Errand/Supplies,30,18.6,Tuesday,June,Afternoon
2016-06-15 01:46:00,2016-06-15 02:06:00,Business,Kenner,New Orleans,12.4,Between Offices,20,37.2,Wednesday,June,Night
2016-06-15 15:26:00,2016-06-15 15:34:00,Business,CBD,Lower Garden District,1.9,Between Offices,8,14.2,Wednesday,June,Afternoon
2016-06-15 16:37:00,2016-06-15 17:02:00,Business,Lower Garden District,Lakeview,6.4,Customer Visit,25,15.4,Wednesday,June,Afternoon
2016-06-15 17:29:00,2016-06-15 17:49:00,Personal,Lakeview,Storyville,5.5,Not Provided,20,16.5,Wednesday,June,Afternoon
2016-06-15 19:52:00,2016-06-15 19:58:00,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,6,15.0,Wednesday,June,Evening
2016-06-16 13:36:00,2016-06-16 14:30:00,Business,New Orleans,Metairie,14.5,Not Provided,54,16.1,Thursday,June,Midday
2016-06-16 14:42:00,2016-06-16 14:46:00,Business,Metairie,Kenner,2.7,Not Provided,4,40.5,Thursday,June,Afternoon
2016-06-16 15:17:00,2016-06-16 15:41:00,Business,Kenner,New Orleans,15.0,Not Provided,24,37.5,Thursday,June,Afternoon
2016-06-16 19:39:00,2016-06-16 19:56:00,Business,New Orleans,Kenner,12.9,Not Provided,17,45.5,Thursday,June,Evening
2016-06-16 21:43:00,2016-06-16 21:56:00,Business,Kenner,New Orleans,13.6,Not Provided,13,62.8,Thursday,June,Evening
2016-06-17 16:11:00,2016-06-17 16:44:00,Business,New Orleans,Kenner,12.2,Not Provided,33,22.2,Friday,June,Afternoon
2016-06-18 00:29:00,2016-06-18 00:51:00,Business,Morrisville,Cary,8.7,Not Provided,22,23.7,Saturday,June,Night
2016-06-19 02:39:00,2016-06-19 02:50:00,Business,Cary,Raleigh,6.0,Not Provided,11,32.7,Sunday,June,Late
2016-06-19 05:51:00,2016-06-19 06:00:00,Business,Raleigh,Cary,5.9,Not Provided,9,39.3,Sunday,June,Late
2016-06-21 15:39:00,2016-06-21 16:08:00,Business,Cary,Raleigh,19.3,Not Provided,29,39.9,Tuesday,June,Afternoon
2016-06-21 17:11:00,2016-06-21 18:02:00,Business,Raleigh,Cary,16.6,Meal/Entertain,51,19.5,Tuesday,June,Afternoon
2016-06-24 10:41:00,2016-06-24 10:57:00,Business,Whitebridge,Waverly Place,7.1,Meal/Entertain,16,26.6,Friday,June,Midday
2016-06-24 11:54:00,2016-06-24 12:01:00,Business,Waverly Place,Macgregor Downs,2.1,Meal/Entertain,7,18.0,Friday,June,Midday
2016-06-24 12:19:00,2016-06-24 12:37:00,Business,Cary,Raleigh,8.6,Errand/Supplies,18,28.7,Friday,June,Midday
2016-06-24 12:50:00,2016-06-24 13:12:00,Business,Raleigh,Morrisville,9.0,Errand/Supplies,22,24.5,Friday,June,Midday
2016-06-24 13:18:00,2016-06-24 13:27:00,Business,Morrisville,Cary,3.1,Errand/Supplies,9,20.7,Friday,June,Midday
2016-06-24 14:01:00,2016-06-24 14:20:00,Business,Cary,Morrisville,8.4,Temporary Site,19,26.5,Friday,June,Afternoon
2016-06-24 20:44:00,2016-06-24 21:02:00,Business,Kenner,New Orleans,12.8,Not Provided,18,42.7,Friday,June,Evening
2016-06-25 09:03:00,2016-06-25 09:12:00,Business,CBD,Bywater,4.5,Not Provided,9,30.0,Saturday,June,Morning
2016-06-25 09:15:00,2016-06-25 10:08:00,Business,New Orleans,Chalmette,11.8,Between Offices,53,13.4,Saturday,June,Morning
2016-06-25 10:18:00,2016-06-25 10:25:00,Business,Chalmette,Arabi,1.1,Errand/Supplies,7,9.4,Saturday,June,Midday
2016-06-25 10:50:00,2016-06-25 11:18:00,Business,Arabi,Metairie,17.0,Meal/Entertain,28,36.4,Saturday,June,Midday
2016-06-25 11:25:00,2016-06-25 11:34:00,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,Meeting,9,11.3,Saturday,June,Midday
2016-06-25 11:53:00,2016-06-25 13:21:00,Business,Metairie,New Orleans,15.5,Meeting,88,10.6,Saturday,June,Midday
2016-06-25 19:47:00,2016-06-25 19:58:00,Business,Storyville,Marigny,1.6,Not Provided,11,8.7,Saturday,June,Evening
2016-06-25 23:19:00,2016-06-25 23:26:00,Business,Marigny,Storyville,1.5,Not Provided,7,12.9,Saturday,June,Night
2016-06-26 17:43:00,2016-06-26 18:18:00,Business,New Orleans,Kenner,12.6,Meeting,35,21.6,Sunday,June,Afternoon
2016-06-26 18:45:00,2016-06-26 19:12:00,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,Not Provided,27,10.7,Sunday,June,Evening
2016-06-26 19:41:00,2016-06-26 19:50:00,Business,Kenner,Kenner,2.2,Not Provided,9,14.7,Sunday,June,Evening
2016-06-26 21:14:00,2016-06-26 21:42:00,Business,Kenner,New Orleans,13.0,Not Provided,28,27.9,Sunday,June,Evening
2016-06-27 07:37:00,2016-06-27 08:48:00,Business,New Orleans,Covington,46.9,Not Provided,71,39.6,Monday,June,Morning
2016-06-27 08:51:00,2016-06-27 09:00:00,Business,Covington,Covington,2.5,Not Provided,9,16.7,Monday,June,Morning
2016-06-27 09:05:00,2016-06-27 09:33:00,Business,Covington,Covington,8.6,Not Provided,28,18.4,Monday,June,Morning
2016-06-27 09:43:00,2016-06-27 10:08:00,Business,Covington,Covington,5.2,Not Provided,25,12.5,Monday,June,Morning
2016-06-27 10:22:00,2016-06-27 10:39:00,Business,Covington,Covington,7.6,Not Provided,17,26.8,Monday,June,Midday
2016-06-27 10:51:00,2016-06-27 10:58:00,Business,Covington,Covington,1.8,Not Provided,7,15.4,Monday,June,Midday
2016-06-27 11:06:00,2016-06-27 11:24:00,Business,Covington,Mandeville,4.7,Not Provided,18,15.7,Monday,June,Midday
2016-06-27 11:30:00,2016-06-27 11:42:00,Business,Mandeville,Mandeville,2.8,Not Provided,12,14.0,Monday,June,Midday
2016-06-27 12:22:00,2016-06-27 13:02:00,Business,Mandeville,Metairie,30.0,Not Provided,40,45.0,Monday,June,Midday
2016-06-27 13:56:00,2016-06-27 14:05:00,Business,Metairie,Kenner,4.4,Not Provided,9,29.3,Monday,June,Midday
2016-06-27 21:09:00,2016-06-27 21:19:00,Business,Jamestown Court,Jamestown Court,1.0,Not Provided,10,6.0,Monday,June,Evening
2016-06-28 00:48:00,2016-06-28 01:05:00,Business,Morrisville,Cary,8.2,Customer Visit,17,28.9,Tuesday,June,Night
2016-06-28 20:13:00,2016-06-28 20:33:00,Business,Cary,Durham,10.4,Meeting,20,31.2,Tuesday,June,Evening
2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,25,23.8,Tuesday,June,Night
2016-06-29 08:56:00,2016-06-29 09:24:00,Business,Cary,Morrisville,7.3,Not Provided,28,15.6,Wednesday,June,Morning
2016-06-29 10:22:00,2016-06-29 10:38:00,Business,Morrisville,Cary,7.4,Not Provided,16,27.8,Wednesday,June,Midday
2016-06-29 11:49:00,2016-06-29 11:51:00,Business,Whitebridge,Westpark Place,1.6,Not Provided,2,48.0,Wednesday,June,Midday
2016-06-29 12:11:00,2016-06-29 12:16:00,Business,Westpark Place,Whitebridge,1.8,Not Provided,5,21.6,Wednesday,June,Midday
2016-06-29 20:11:00,2016-06-29 20:29:00,Business,Cary,Durham,10.4,Meeting,18,34.7,Wednesday,June,Evening
2016-06-29 23:38:00,2016-06-30 00:00:00,Business,Durham,Cary,9.9,Meeting,22,27.0,Wednesday,June,Night
2016-06-30 20:09:00,2016-06-30 20:26:00,Business,Cary,Durham,9.9,Meeting,17,34.9,Thursday,June,Evening
2016-07-01 00:00:00,2016-07-01 00:25:00,Business,Durham,Cary,9.9,Meeting,25,23.8,Friday,July,Night
2016-07-01 09:34:00,2016-07-01 09:57:00,Business,Cary,Raleigh,13.3,Meeting,23,34.7,Friday,July,Morning
2016-07-01 12:36:00,2016-07-01 13:00:00,Business,Raleigh,Cary,11.3,Meeting,24,28.2,Friday,July,Midday
2016-07-01 20:06:00,2016-07-01 20:24:00,Business,Cary,Durham,10.5,Meeting,18,35.0,Friday,July,Evening
2016-07-01 23:48:00,2016-07-02 00:09:00,Business,Durham,Cary,9.9,Meeting,21,28.3,Friday,July,Night
2016-07-02 20:18:00,2016-07-02 20:36:00,Business,Cary,Durham,10.1,Meeting,18,33.7,Saturday,July,Evening
2016-07-02 23:48:00,2016-07-03 00:12:00,Business,Durham,Cary,9.9,Meeting,24,24.8,Saturday,July,Night
2016-07-03 00:28:00,2016-07-03 00:38:00,Business,Cary,Morrisville,3.1,Errand/Supplies,10,18.6,Sunday,July,Night
2016-07-03 03:02:00,2016-07-03 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,6,31.0,Sunday,July,Late
2016-07-03 20:00:00,2016-07-03 20:18:00,Business,Cary,Durham,9.9,Meeting,18,33.0,Sunday,July,Evening
2016-07-04 00:32:00,2016-07-04 00:47:00,Business,Durham,Cary,9.9,Meeting,15,39.6,Monday,July,Night
2016-07-04 17:31:00,2016-07-04 17:49:00,Business,Whitebridge,Summerwinds,8.8,Meeting,18,29.3,Monday,July,Afternoon
2016-07-04 18:23:00,2016-07-04 18:49:00,Business,Summerwinds,Whitebridge,8.7,Temporary Site,26,20.1,Monday,July,Evening
2016-07-04 20:00:00,2016-07-04 20:17:00,Business,Cary,Durham,11.8,Meeting,17,41.6,Monday,July,Evening
2016-07-05 00:00:00,2016-07-05 00:05:00,Business,Parkwood,Parkwood,1.2,Errand/Supplies,5,14.4,Tuesday,July,Night
2016-07-05 00:08:00,2016-07-05 00:28:00,Business,Durham,Cary,9.9,Meeting,20,29.7,Tuesday,July,Night
2016-07-05 16:48:00,2016-07-05 16:52:00,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,4,9.0,Tuesday,July,Afternoon
2016-07-05 20:06:00,2016-07-05 20:26:00,Business,Cary,Durham,9.9,Not Provided,20,29.7,Tuesday,July,Evening
2016-07-05 22:41:00,2016-07-05 23:02:00,Business,Durham,Morrisville,8.6,Not Provided,21,24.6,Tuesday,July,Night
2016-07-06 00:33:00,2016-07-06 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,20,18.9,Wednesday,July,Night
2016-07-06 09:06:00,2016-07-06 09:25:00,Business,Cary,Durham,9.9,Meeting,19,31.3,Wednesday,July,Morning
2016-07-06 12:48:00,2016-07-06 13:08:00,Business,Durham,Cary,9.9,Not Provided,20,29.7,Wednesday,July,Midday
2016-07-06 20:04:00,2016-07-06 20:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,10,19.8,Wednesday,July,Evening
2016-07-06 23:46:00,2016-07-06 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,13,14.3,Wednesday,July,Night
2016-07-07 08:22:00,2016-07-07 08:50:00,Business,Cary,Morrisville,7.9,Temporary Site,28,16.9,Thursday,July,Morning
2016-07-07 12:59:00,2016-07-07 13:35:00,Business,Kenner,New Orleans,12.8,Not Provided,36,21.3,Thursday,July,Midday
2016-07-08 09:50:00,2016-07-08 10:13:00,Business,CBD,Pontchartrain Beach,7.7,Not Provided,23,20.1,Friday,July,Morning
2016-07-08 10:51:00,2016-07-08 11:12:00,Business,Pontchartrain Beach,CBD,7.0,Not Provided,21,20.0,Friday,July,Midday
2016-07-08 13:48:00,2016-07-08 14:11:00,Business,New Orleans,Metairie,12.5,Not Provided,23,32.6,Friday,July,Midday
2016-07-08 17:11:00,2016-07-08 17:30:00,Business,Kenner,New Orleans,13.2,Not Provided,19,41.7,Friday,July,Afternoon
2016-07-09 09:03:00,2016-07-09 09:46:00,Business,New Orleans,Kenner,13.0,Not Provided,43,18.1,Saturday,July,Morning
2016-07-09 09:52:00,2016-07-09 10:06:00,Business,Kenner,Metairie,4.9,Not Provided,14,21.0,Saturday,July,Morning
2016-07-09 10:15:00,2016-07-09 10:33:00,Business,Metairie,New Orleans,8.5,Not Provided,18,28.3,Saturday,July,Midday
2016-07-10 14:10:00,2016-07-10 14:17:00,Business,CBD,St Thomas,1.3,Not Provided,7,11.1,Sunday,July,Afternoon
2016-07-10 16:04:00,2016-07-10 16:15:00,Business,St Thomas,CBD,1.8,Not Provided,11,9.8,Sunday,July,Afternoon
2016-07-10 18:05:00,2016-07-10 18:21:00,Business,New Orleans,Kenner,13.6,Not Provided,16,51.0,Sunday,July,Evening
2016-07-10 19:51:00,2016-07-10 20:08:00,Business,Kenner,New Orleans,13.4,Not Provided,17,47.3,Sunday,July,Evening
2016-07-12 16:10:00,2016-07-12 16:45:00,Business,New Orleans,Kenner,12.3,Not Provided,35,21.1,Tuesday,July,Afternoon
2016-07-12 19:21:00,2016-07-12 19:26:00,Personal,Kenner,Kenner,1.4,Not Provided,5,16.8,Tuesday,July,Evening
2016-07-12 23:47:00,2016-07-13 00:11:00,Personal,Morrisville,Cary,8.7,Not Provided,24,21.8,Tuesday,July,Night
2016-07-13 12:39:00,2016-07-13 13:20:00,Personal,Cary,Morrisville,23.5,Not Provided,41,34.4,Wednesday,July,Midday
2016-07-13 13:25:00,2016-07-13 13:39:00,Personal,Morrisville,Morrisville,2.2,Not Provided,14,9.4,Wednesday,July,Midday
2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,Not Provided,12,22.0,Wednesday,July,Midday
2016-07-14 15:51:00,2016-07-14 15:59:00,Personal,Cary,Morrisville,3.3,Not Provided,8,24.8,Thursday,July,Afternoon
2016-07-14 16:03:00,2016-07-14 16:34:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,31,22.8,Thursday,July,Afternoon
2016-07-14 16:39:00,2016-07-14 20:05:00,Business,Morrisville,Banner Elk,195.3,Not Provided,206,56.9,Thursday,July,Afternoon
2016-07-15 11:32:00,2016-07-15 11:53:00,Personal,Banner Elk,Banner Elk,8.3,Not Provided,21,23.7,Friday,July,Midday
2016-07-15 12:09:00,2016-07-15 12:19:00,Personal,Banner Elk,Banner Elk,3.2,Not Provided,10,19.2,Friday,July,Midday
2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,Not Provided,40,33.6,Friday,July,Midday
2016-07-15 15:03:00,2016-07-15 15:33:00,Personal,Elk Park,Banner Elk,12.2,Not Provided,30,24.4,Friday,July,Afternoon
2016-07-15 15:40:00,2016-07-15 15:52:00,Personal,Banner Elk,Banner Elk,4.5,Not Provided,12,22.5,Friday,July,Afternoon
2016-07-16 13:14:00,2016-07-16 14:10:00,Personal,Banner Elk,Newland,28.1,Not Provided,56,30.1,Saturday,July,Midday
2016-07-16 14:14:00,2016-07-16 14:30:00,Personal,Newland,Newland,3.8,Not Provided,16,14.2,Saturday,July,Afternoon
2016-07-16 15:29:00,2016-07-16 16:57:00,Personal,Newland,Boone,41.9,Not Provided,88,28.6,Saturday,July,Afternoon
2016-07-16 19:42:00,2016-07-16 20:35:00,Personal,Boone,Banner Elk,23.8,Not Provided,53,26.9,Saturday,July,Evening
2016-07-16 21:45:00,2016-07-16 22:18:00,Personal,Banner Elk,Banner Elk,13.0,Not Provided,33,23.6,Saturday,July,Evening
2016-07-16 22:50:00,2016-07-16 23:03:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,13,20.3,Saturday,July,Night
2016-07-17 11:23:00,2016-07-17 11:50:00,Personal,Banner Elk,Boone,15.1,Charity ($),27,33.6,Sunday,July,Midday
2016-07-17 12:20:00,2016-07-17 15:25:00,Personal,Boone,Cary,180.2,Commute,185,58.4,Sunday,July,Midday
2016-07-18 10:37:00,2016-07-18 10:49:00,Personal,Cary,Morrisville,4.1,Moving,12,20.5,Monday,July,Midday
2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,21,17.4,Monday,July,Midday
2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,11,18.0,Monday,July,Midday
2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,16,17.6,Monday,July,Midday
2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,21,20.6,Monday,July,Afternoon
2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,15,22.0,Monday,July,Evening
2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,7,28.3,Monday,July,Evening
2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,4,13.5,Monday,July,Evening
2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,8,28.5,Monday,July,Evening
2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,16,24.0,Tuesday,July,Midday
2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,15,12.0,Tuesday,July,Midday
2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,30,17.4,Tuesday,July,Midday
2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,10,23.4,Tuesday,July,Afternoon
2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,Not Provided,18,16.0,Tuesday,July,Afternoon
2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,Not Provided,12,14.0,Wednesday,July,Afternoon
2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,Not Provided,7,12.0,Wednesday,July,Afternoon
2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,Not Provided,4,21.0,Wednesday,July,Evening
2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,Not Provided,6,27.0,Thursday,July,Afternoon
2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,Not Provided,9,15.3,Thursday,July,Afternoon
2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,Not Provided,15,14.8,Thursday,July,Evening
2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,Not Provided,9,19.3,Thursday,July,Evening
2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,Not Provided,11,20.7,Friday,July,Midday
2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,Not Provided,14,21.9,Friday,July,Midday
2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,Not Provided,23,23.7,Friday,July,Midday
2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,Not Provided,17,28.2,Friday,July,Midday
2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,21,28.3,Friday,July,Midday
2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,16,22.9,Friday,July,Afternoon
2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,Not Provided,33,22.2,Friday,July,Afternoon
2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,Not Provided,18,26.7,Friday,July,Evening
2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,Not Provided,17,14.1,Saturday,July,Afternoon
2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,Not Provided,24,23.8,Saturday,July,Afternoon
2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,Not Provided,12,15.0,Saturday,July,Afternoon
2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,Not Provided,20,18.9,Saturday,July,Afternoon
2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,16,39.0,Saturday,July,Evening
2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,25,23.8,Saturday,July,Night
2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,Not Provided,6,15.0,Monday,July,Midday
2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,Not Provided,11,26.7,Monday,July,Midday
2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,Not Provided,29,16.3,Monday,July,Midday
2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,Not Provided,7,14.6,Monday,July,Midday
2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,Not Provided,6,22.0,Tuesday,July,Afternoon
2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,Not Provided,10,12.6,Tuesday,July,Afternoon
2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,8,18.8,Tuesday,July,Evening
2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,8,18.8,Tuesday,July,Night
2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,Not Provided,12,14.0,Wednesday,July,Evening
2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,Not Provided,23,38.3,Wednesday,July,Evening
2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,Not Provided,26,33.7,Wednesday,July,Night
2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,Not Provided,5,27.6,Thursday,July,Night
2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,Not Provided,2,66.0,Friday,July,Afternoon
2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,18,7.3,Friday,July,Afternoon
2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,Not Provided,25,33.6,Saturday,July,Afternoon
2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,Not Provided,25,31.9,Saturday,July,Evening
2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,Not Provided,7,15.4,Sunday,July,Afternoon
2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,Not Provided,17,21.9,Monday,August,Midday
